,id,churn_probability
26950,96949,0
26951,96950,0
26952,96951,1
26953,96952,1
26954,96953,0
26955,96954,1
26956,96955,0
26957,96956,0
26958,96957,1
26959,96958,0
26960,96959,1
26961,96960,0
26962,96961,0
26963,96962,1
26964,96963,0
26965,96964,1
26966,96965,0
26967,96966,1
26968,96967,0
26969,96968,0
26970,96969,0
26971,96970,1
26972,96971,0
26973,96972,1
26974,96973,0
26975,96974,1
26976,96975,1
26977,96976,1
26978,96977,0
26979,96978,1
26980,96979,0
26981,96980,0
26982,96981,0
26983,96982,0
26984,96983,1
26985,96984,0
26986,96985,0
26987,96986,1
26988,96987,1
26989,96988,0
26990,96989,1
26991,96990,0
26992,96991,1
26993,96992,1
26994,96993,0
26995,96994,1
26996,96995,0
26997,96996,0
26998,96997,0
26999,96998,0
27000,96999,0
27001,97000,0
27002,97001,0
27003,97002,0
27004,97003,0
27005,97004,0
27006,97005,1
27007,97006,1
27008,97007,0
27009,97008,1
27010,97009,0
27011,97010,1
27012,97011,0
27013,97012,0
27014,97013,0
27015,97014,0
27016,97015,0
27017,97016,1
27018,97017,0
27019,97018,1
27020,97019,1
27021,97020,1
27022,97021,0
27023,97022,1
27024,97023,1
27025,97024,0
27026,97025,0
27027,97026,1
27028,97027,0
27029,97028,1
27030,97029,1
27031,97030,1
27032,97031,0
27033,97032,1
27034,97033,1
27035,97034,0
27036,97035,1
27037,97036,1
27038,97037,1
27039,97038,0
27040,97039,0
27041,97040,1
27042,97041,0
27043,97042,1
27044,97043,0
27045,97044,1
27046,97045,1
27047,97046,1
27048,97047,1
27049,97048,0
27050,97049,0
27051,97050,0
27052,97051,0
27053,97052,0
27054,97053,0
27055,97054,0
27056,97055,1
27057,97056,0
27058,97057,1
27059,97058,1
27060,97059,0
27061,97060,0
27062,97061,0
27063,97062,0
27064,97063,0
27065,97064,1
27066,97065,0
27067,97066,0
27068,97067,0
27069,97068,0
27070,97069,0
27071,97070,0
27072,97071,1
27073,97072,0
27074,97073,0
27075,97074,1
27076,97075,1
27077,97076,1
27078,97077,0
27079,97078,1
27080,97079,0
27081,97080,1
27082,97081,1
27083,97082,1
27084,97083,1
27085,97084,1
27086,97085,0
27087,97086,1
27088,97087,0
27089,97088,0
27090,97089,1
27091,97090,0
27092,97091,0
27093,97092,0
27094,97093,1
27095,97094,0
27096,97095,0
27097,97096,1
27098,97097,1
27099,97098,0
27100,97099,0
27101,97100,0
27102,97101,1
27103,97102,1
27104,97103,0
27105,97104,0
27106,97105,0
27107,97106,0
27108,97107,0
27109,97108,1
27110,97109,0
27111,97110,0
27112,97111,1
27113,97112,0
27114,97113,0
27115,97114,0
27116,97115,1
27117,97116,1
27118,97117,0
27119,97118,0
27120,97119,0
27121,97120,1
27122,97121,1
27123,97122,0
27124,97123,0
27125,97124,0
27126,97125,0
27127,97126,0
27128,97127,0
27129,97128,0
27130,97129,0
27131,97130,1
27132,97131,0
27133,97132,1
27134,97133,0
27135,97134,0
27136,97135,0
27137,97136,0
27138,97137,0
27139,97138,0
27140,97139,1
27141,97140,0
27142,97141,1
27143,97142,0
27144,97143,0
27145,97144,1
27146,97145,1
27147,97146,1
27148,97147,1
27149,97148,1
27150,97149,0
27151,97150,0
27152,97151,0
27153,97152,1
27154,97153,0
27155,97154,0
27156,97155,0
27157,97156,1
27158,97157,0
27159,97158,1
27160,97159,1
27161,97160,0
27162,97161,0
27163,97162,1
27164,97163,1
27165,97164,1
27166,97165,0
27167,97166,0
27168,97167,0
27169,97168,0
27170,97169,0
27171,97170,0
27172,97171,0
27173,97172,0
27174,97173,0
27175,97174,0
27176,97175,1
27177,97176,1
27178,97177,0
27179,97178,1
27180,97179,0
27181,97180,0
27182,97181,0
27183,97182,0
27184,97183,0
27185,97184,0
27186,97185,1
27187,97186,1
27188,97187,0
27189,97188,1
27190,97189,1
27191,97190,0
27192,97191,1
27193,97192,1
27194,97193,1
27195,97194,0
27196,97195,0
27197,97196,1
27198,97197,0
27199,97198,0
27200,97199,1
27201,97200,0
27202,97201,0
27203,97202,0
27204,97203,0
27205,97204,0
27206,97205,1
27207,97206,0
27208,97207,0
27209,97208,0
27210,97209,0
27211,97210,1
27212,97211,1
27213,97212,0
27214,97213,1
27215,97214,1
27216,97215,0
27217,97216,1
27218,97217,0
27219,97218,0
27220,97219,1
27221,97220,0
27222,97221,0
27223,97222,1
27224,97223,0
27225,97224,0
27226,97225,0
27227,97226,1
27228,97227,1
27229,97228,0
27230,97229,0
27231,97230,1
27232,97231,1
27233,97232,0
27234,97233,1
27235,97234,0
27236,97235,0
27237,97236,0
27238,97237,1
27239,97238,0
27240,97239,1
27241,97240,1
27242,97241,0
27243,97242,0
27244,97243,1
27245,97244,0
27246,97245,0
27247,97246,1
27248,97247,1
27249,97248,1
27250,97249,0
27251,97250,0
27252,97251,0
27253,97252,0
27254,97253,1
27255,97254,0
27256,97255,1
27257,97256,0
27258,97257,1
27259,97258,0
27260,97259,1
27261,97260,0
27262,97261,0
27263,97262,0
27264,97263,1
27265,97264,0
27266,97265,1
27267,97266,0
27268,97267,1
27269,97268,1
27270,97269,0
27271,97270,1
27272,97271,0
27273,97272,0
27274,97273,0
27275,97274,0
27276,97275,0
27277,97276,0
27278,97277,1
27279,97278,0
27280,97279,0
27281,97280,0
27282,97281,1
27283,97282,0
27284,97283,1
27285,97284,0
27286,97285,1
27287,97286,1
27288,97287,1
27289,97288,0
27290,97289,0
27291,97290,0
27292,97291,1
27293,97292,0
27294,97293,0
27295,97294,1
27296,97295,0
27297,97296,0
27298,97297,0
27299,97298,0
27300,97299,0
27301,97300,1
27302,97301,0
27303,97302,0
27304,97303,1
27305,97304,0
27306,97305,0
27307,97306,0
27308,97307,1
27309,97308,0
27310,97309,0
27311,97310,1
27312,97311,0
27313,97312,0
27314,97313,0
27315,97314,0
27316,97315,0
27317,97316,0
27318,97317,1
27319,97318,0
27320,97319,1
27321,97320,1
27322,97321,0
27323,97322,1
27324,97323,1
27325,97324,1
27326,97325,1
27327,97326,0
27328,97327,1
27329,97328,0
27330,97329,1
27331,97330,1
27332,97331,0
27333,97332,1
27334,97333,0
27335,97334,1
27336,97335,0
27337,97336,0
27338,97337,1
27339,97338,1
27340,97339,1
27341,97340,0
27342,97341,1
27343,97342,0
27344,97343,1
27345,97344,0
27346,97345,1
27347,97346,0
27348,97347,0
27349,97348,1
27350,97349,0
27351,97350,1
27352,97351,0
27353,97352,0
27354,97353,1
27355,97354,0
27356,97355,0
27357,97356,1
27358,97357,0
27359,97358,0
27360,97359,0
27361,97360,1
27362,97361,0
27363,97362,1
27364,97363,0
27365,97364,0
27366,97365,0
27367,97366,0
27368,97367,0
27369,97368,1
27370,97369,0
27371,97370,1
27372,97371,0
27373,97372,1
27374,97373,0
27375,97374,0
27376,97375,0
27377,97376,0
27378,97377,0
27379,97378,0
27380,97379,0
27381,97380,1
27382,97381,0
27383,97382,0
27384,97383,1
27385,97384,1
27386,97385,0
27387,97386,0
27388,97387,0
27389,97388,1
27390,97389,0
27391,97390,0
27392,97391,0
27393,97392,0
27394,97393,0
27395,97394,0
27396,97395,1
27397,97396,0
27398,97397,0
27399,97398,0
27400,97399,0
27401,97400,0
27402,97401,0
27403,97402,0
27404,97403,0
27405,97404,0
27406,97405,1
27407,97406,0
27408,97407,1
27409,97408,0
27410,97409,1
27411,97410,1
27412,97411,0
27413,97412,0
27414,97413,0
27415,97414,1
27416,97415,1
27417,97416,0
27418,97417,0
27419,97418,1
27420,97419,0
27421,97420,0
27422,97421,0
27423,97422,0
27424,97423,1
27425,97424,0
27426,97425,0
27427,97426,0
27428,97427,1
27429,97428,0
27430,97429,1
27431,97430,0
27432,97431,0
27433,97432,0
27434,97433,1
27435,97434,0
27436,97435,1
27437,97436,0
27438,97437,1
27439,97438,1
27440,97439,0
27441,97440,1
27442,97441,0
27443,97442,0
27444,97443,0
27445,97444,0
27446,97445,0
27447,97446,0
27448,97447,1
27449,97448,0
27450,97449,0
27451,97450,1
27452,97451,0
27453,97452,1
27454,97453,0
27455,97454,1
27456,97455,0
27457,97456,1
27458,97457,0
27459,97458,0
27460,97459,0
27461,97460,1
27462,97461,1
27463,97462,0
27464,97463,1
27465,97464,1
27466,97465,0
27467,97466,0
27468,97467,0
27469,97468,1
27470,97469,1
27471,97470,1
27472,97471,0
27473,97472,0
27474,97473,0
27475,97474,0
27476,97475,1
27477,97476,1
27478,97477,1
27479,97478,1
27480,97479,1
27481,97480,0
27482,97481,1
27483,97482,0
27484,97483,1
27485,97484,0
27486,97485,0
27487,97486,1
27488,97487,1
27489,97488,0
27490,97489,0
27491,97490,1
27492,97491,1
27493,97492,1
27494,97493,0
27495,97494,0
27496,97495,0
27497,97496,0
27498,97497,0
27499,97498,0
27500,97499,0
27501,97500,1
27502,97501,0
27503,97502,1
27504,97503,1
27505,97504,0
27506,97505,0
27507,97506,0
27508,97507,0
27509,97508,0
27510,97509,0
27511,97510,0
27512,97511,0
27513,97512,0
27514,97513,0
27515,97514,0
27516,97515,1
27517,97516,0
27518,97517,0
27519,97518,0
27520,97519,0
27521,97520,0
27522,97521,1
27523,97522,0
27524,97523,0
27525,97524,1
27526,97525,0
27527,97526,0
27528,97527,1
27529,97528,1
27530,97529,0
27531,97530,0
27532,97531,0
27533,97532,0
27534,97533,0
27535,97534,0
27536,97535,0
27537,97536,0
27538,97537,1
27539,97538,1
27540,97539,0
27541,97540,0
27542,97541,1
27543,97542,1
27544,97543,1
27545,97544,0
27546,97545,0
27547,97546,1
27548,97547,1
27549,97548,0
27550,97549,0
27551,97550,0
27552,97551,0
27553,97552,1
27554,97553,0
27555,97554,0
27556,97555,0
27557,97556,1
27558,97557,1
27559,97558,0
27560,97559,1
27561,97560,0
27562,97561,0
27563,97562,0
27564,97563,1
27565,97564,0
27566,97565,1
27567,97566,0
27568,97567,1
27569,97568,1
27570,97569,0
27571,97570,0
27572,97571,0
27573,97572,0
27574,97573,0
27575,97574,0
27576,97575,1
27577,97576,1
27578,97577,1
27579,97578,0
27580,97579,0
27581,97580,1
27582,97581,0
27583,97582,1
27584,97583,0
27585,97584,1
27586,97585,1
27587,97586,0
27588,97587,0
27589,97588,0
27590,97589,1
27591,97590,0
27592,97591,1
27593,97592,1
27594,97593,1
27595,97594,1
27596,97595,1
27597,97596,1
27598,97597,1
27599,97598,1
27600,97599,1
27601,97600,0
27602,97601,0
27603,97602,1
27604,97603,1
27605,97604,0
27606,97605,1
27607,97606,0
27608,97607,1
27609,97608,0
27610,97609,0
27611,97610,1
27612,97611,0
27613,97612,0
27614,97613,1
27615,97614,1
27616,97615,1
27617,97616,0
27618,97617,1
27619,97618,1
27620,97619,1
27621,97620,0
27622,97621,1
27623,97622,0
27624,97623,0
27625,97624,0
27626,97625,0
27627,97626,1
27628,97627,1
27629,97628,1
27630,97629,1
27631,97630,0
27632,97631,0
27633,97632,0
27634,97633,0
27635,97634,0
27636,97635,1
27637,97636,0
27638,97637,1
27639,97638,0
27640,97639,0
27641,97640,1
27642,97641,0
27643,97642,0
27644,97643,0
27645,97644,1
27646,97645,0
27647,97646,0
27648,97647,1
27649,97648,0
27650,97649,0
27651,97650,1
27652,97651,0
27653,97652,1
27654,97653,0
27655,97654,0
27656,97655,0
27657,97656,1
27658,97657,1
27659,97658,0
27660,97659,0
27661,97660,0
27662,97661,1
27663,97662,1
27664,97663,0
27665,97664,1
27666,97665,0
27667,97666,1
27668,97667,0
27669,97668,1
27670,97669,1
27671,97670,0
27672,97671,1
27673,97672,1
27674,97673,0
27675,97674,1
27676,97675,1
27677,97676,0
27678,97677,1
27679,97678,1
27680,97679,0
27681,97680,1
27682,97681,0
27683,97682,1
27684,97683,0
27685,97684,0
27686,97685,1
27687,97686,1
27688,97687,1
27689,97688,1
27690,97689,0
27691,97690,1
27692,97691,0
27693,97692,0
27694,97693,0
27695,97694,1
27696,97695,1
27697,97696,0
27698,97697,1
27699,97698,1
27700,97699,1
27701,97700,1
27702,97701,0
27703,97702,0
27704,97703,0
27705,97704,1
27706,97705,1
27707,97706,0
27708,97707,0
27709,97708,0
27710,97709,1
27711,97710,1
27712,97711,0
27713,97712,0
27714,97713,1
27715,97714,0
27716,97715,1
27717,97716,0
27718,97717,1
27719,97718,0
27720,97719,0
27721,97720,1
27722,97721,0
27723,97722,1
27724,97723,0
27725,97724,0
27726,97725,1
27727,97726,1
27728,97727,0
27729,97728,0
27730,97729,1
27731,97730,0
27732,97731,1
27733,97732,0
27734,97733,0
27735,97734,0
27736,97735,0
27737,97736,1
27738,97737,0
27739,97738,0
27740,97739,0
27741,97740,0
27742,97741,1
27743,97742,1
27744,97743,0
27745,97744,0
27746,97745,0
27747,97746,1
27748,97747,1
27749,97748,1
27750,97749,0
27751,97750,0
27752,97751,1
27753,97752,0
27754,97753,0
27755,97754,0
27756,97755,0
27757,97756,0
27758,97757,1
27759,97758,1
27760,97759,0
27761,97760,0
27762,97761,0
27763,97762,1
27764,97763,0
27765,97764,1
27766,97765,0
27767,97766,1
27768,97767,1
27769,97768,0
27770,97769,0
27771,97770,1
27772,97771,0
27773,97772,0
27774,97773,0
27775,97774,0
27776,97775,1
27777,97776,1
27778,97777,0
27779,97778,0
27780,97779,1
27781,97780,1
27782,97781,1
27783,97782,0
27784,97783,1
27785,97784,0
27786,97785,0
27787,97786,1
27788,97787,1
27789,97788,1
27790,97789,1
27791,97790,0
27792,97791,0
27793,97792,0
27794,97793,0
27795,97794,0
27796,97795,0
27797,97796,0
27798,97797,1
27799,97798,0
27800,97799,1
27801,97800,0
27802,97801,1
27803,97802,0
27804,97803,0
27805,97804,1
27806,97805,0
27807,97806,1
27808,97807,0
27809,97808,0
27810,97809,1
27811,97810,0
27812,97811,0
27813,97812,1
27814,97813,0
27815,97814,0
27816,97815,0
27817,97816,0
27818,97817,0
27819,97818,1
27820,97819,1
27821,97820,0
27822,97821,0
27823,97822,0
27824,97823,0
27825,97824,1
27826,97825,1
27827,97826,1
27828,97827,1
27829,97828,1
27830,97829,0
27831,97830,1
27832,97831,0
27833,97832,0
27834,97833,1
27835,97834,1
27836,97835,0
27837,97836,1
27838,97837,0
27839,97838,1
27840,97839,1
27841,97840,0
27842,97841,1
27843,97842,0
27844,97843,0
27845,97844,1
27846,97845,0
27847,97846,0
27848,97847,0
27849,97848,1
27850,97849,1
27851,97850,1
27852,97851,1
27853,97852,0
27854,97853,0
27855,97854,0
27856,97855,0
27857,97856,0
27858,97857,0
27859,97858,0
27860,97859,1
27861,97860,0
27862,97861,0
27863,97862,1
27864,97863,1
27865,97864,0
27866,97865,0
27867,97866,1
27868,97867,1
27869,97868,1
27870,97869,0
27871,97870,1
27872,97871,0
27873,97872,1
27874,97873,1
27875,97874,0
27876,97875,1
27877,97876,0
27878,97877,1
27879,97878,1
27880,97879,0
27881,97880,1
27882,97881,0
27883,97882,0
27884,97883,0
27885,97884,0
27886,97885,0
27887,97886,0
27888,97887,1
27889,97888,1
27890,97889,1
27891,97890,1
27892,97891,0
27893,97892,0
27894,97893,1
27895,97894,0
27896,97895,1
27897,97896,0
27898,97897,1
27899,97898,1
27900,97899,1
27901,97900,0
27902,97901,1
27903,97902,1
27904,97903,1
27905,97904,0
27906,97905,0
27907,97906,0
27908,97907,0
27909,97908,0
27910,97909,0
27911,97910,0
27912,97911,0
27913,97912,0
27914,97913,1
27915,97914,1
27916,97915,0
27917,97916,1
27918,97917,0
27919,97918,1
27920,97919,1
27921,97920,0
27922,97921,0
27923,97922,0
27924,97923,0
27925,97924,1
27926,97925,1
27927,97926,0
27928,97927,1
27929,97928,1
27930,97929,1
27931,97930,1
27932,97931,0
27933,97932,0
27934,97933,0
27935,97934,0
27936,97935,0
27937,97936,1
27938,97937,0
27939,97938,0
27940,97939,0
27941,97940,0
27942,97941,0
27943,97942,0
27944,97943,0
27945,97944,1
27946,97945,0
27947,97946,0
27948,97947,0
27949,97948,1
27950,97949,0
27951,97950,1
27952,97951,0
27953,97952,0
27954,97953,0
27955,97954,0
27956,97955,1
27957,97956,0
27958,97957,0
27959,97958,0
27960,97959,0
27961,97960,1
27962,97961,0
27963,97962,1
27964,97963,1
27965,97964,0
27966,97965,1
27967,97966,1
27968,97967,1
27969,97968,1
27970,97969,0
27971,97970,1
27972,97971,1
27973,97972,1
27974,97973,1
27975,97974,0
27976,97975,1
27977,97976,0
27978,97977,0
27979,97978,1
27980,97979,0
27981,97980,1
27982,97981,1
27983,97982,0
27984,97983,0
27985,97984,0
27986,97985,0
27987,97986,0
27988,97987,0
27989,97988,0
27990,97989,0
27991,97990,0
27992,97991,1
27993,97992,1
27994,97993,0
27995,97994,1
27996,97995,1
27997,97996,1
27998,97997,0
27999,97998,0
28000,97999,0
28001,98000,0
28002,98001,1
28003,98002,0
28004,98003,0
28005,98004,1
28006,98005,1
28007,98006,0
28008,98007,1
28009,98008,1
28010,98009,0
28011,98010,0
28012,98011,1
28013,98012,1
28014,98013,0
28015,98014,0
28016,98015,0
28017,98016,1
28018,98017,1
28019,98018,0
28020,98019,0
28021,98020,1
28022,98021,1
28023,98022,1
28024,98023,1
28025,98024,0
28026,98025,0
28027,98026,0
28028,98027,1
28029,98028,0
28030,98029,0
28031,98030,0
28032,98031,0
28033,98032,0
28034,98033,0
28035,98034,1
28036,98035,0
28037,98036,0
28038,98037,0
28039,98038,1
28040,98039,0
28041,98040,1
28042,98041,1
28043,98042,1
28044,98043,1
28045,98044,1
28046,98045,0
28047,98046,0
28048,98047,1
28049,98048,0
28050,98049,0
28051,98050,0
28052,98051,0
28053,98052,0
28054,98053,1
28055,98054,0
28056,98055,0
28057,98056,0
28058,98057,1
28059,98058,0
28060,98059,0
28061,98060,0
28062,98061,1
28063,98062,1
28064,98063,0
28065,98064,1
28066,98065,0
28067,98066,1
28068,98067,1
28069,98068,0
28070,98069,1
28071,98070,1
28072,98071,1
28073,98072,0
28074,98073,0
28075,98074,1
28076,98075,0
28077,98076,1
28078,98077,0
28079,98078,0
28080,98079,1
28081,98080,0
28082,98081,1
28083,98082,1
28084,98083,0
28085,98084,1
28086,98085,1
28087,98086,1
28088,98087,0
28089,98088,0
28090,98089,1
28091,98090,1
28092,98091,0
28093,98092,0
28094,98093,0
28095,98094,0
28096,98095,0
28097,98096,1
28098,98097,1
28099,98098,0
28100,98099,0
28101,98100,1
28102,98101,1
28103,98102,0
28104,98103,0
28105,98104,1
28106,98105,1
28107,98106,1
28108,98107,0
28109,98108,0
28110,98109,1
28111,98110,0
28112,98111,0
28113,98112,1
28114,98113,0
28115,98114,1
28116,98115,0
28117,98116,1
28118,98117,1
28119,98118,0
28120,98119,1
28121,98120,0
28122,98121,0
28123,98122,0
28124,98123,0
28125,98124,0
28126,98125,1
28127,98126,0
28128,98127,0
28129,98128,1
28130,98129,0
28131,98130,1
28132,98131,0
28133,98132,1
28134,98133,0
28135,98134,1
28136,98135,1
28137,98136,1
28138,98137,1
28139,98138,1
28140,98139,1
28141,98140,0
28142,98141,1
28143,98142,0
28144,98143,1
28145,98144,0
28146,98145,0
28147,98146,0
28148,98147,0
28149,98148,0
28150,98149,0
28151,98150,1
28152,98151,0
28153,98152,1
28154,98153,1
28155,98154,0
28156,98155,0
28157,98156,0
28158,98157,0
28159,98158,1
28160,98159,1
28161,98160,1
28162,98161,0
28163,98162,0
28164,98163,1
28165,98164,0
28166,98165,1
28167,98166,0
28168,98167,0
28169,98168,0
28170,98169,1
28171,98170,0
28172,98171,0
28173,98172,1
28174,98173,1
28175,98174,1
28176,98175,1
28177,98176,0
28178,98177,0
28179,98178,0
28180,98179,0
28181,98180,1
28182,98181,1
28183,98182,0
28184,98183,0
28185,98184,1
28186,98185,0
28187,98186,1
28188,98187,0
28189,98188,1
28190,98189,1
28191,98190,1
28192,98191,0
28193,98192,0
28194,98193,1
28195,98194,0
28196,98195,0
28197,98196,0
28198,98197,1
28199,98198,0
28200,98199,0
28201,98200,0
28202,98201,0
28203,98202,1
28204,98203,1
28205,98204,0
28206,98205,0
28207,98206,0
28208,98207,1
28209,98208,1
28210,98209,1
28211,98210,0
28212,98211,1
28213,98212,0
28214,98213,1
28215,98214,1
28216,98215,1
28217,98216,1
28218,98217,1
28219,98218,1
28220,98219,0
28221,98220,1
28222,98221,1
28223,98222,1
28224,98223,0
28225,98224,0
28226,98225,1
28227,98226,0
28228,98227,0
28229,98228,0
28230,98229,0
28231,98230,0
28232,98231,1
28233,98232,0
28234,98233,0
28235,98234,0
28236,98235,1
28237,98236,0
28238,98237,0
28239,98238,0
28240,98239,0
28241,98240,0
28242,98241,0
28243,98242,1
28244,98243,1
28245,98244,1
28246,98245,0
28247,98246,0
28248,98247,0
28249,98248,1
28250,98249,0
28251,98250,0
28252,98251,0
28253,98252,1
28254,98253,0
28255,98254,0
28256,98255,1
28257,98256,0
28258,98257,1
28259,98258,0
28260,98259,0
28261,98260,1
28262,98261,0
28263,98262,0
28264,98263,0
28265,98264,0
28266,98265,1
28267,98266,0
28268,98267,1
28269,98268,0
28270,98269,1
28271,98270,0
28272,98271,0
28273,98272,0
28274,98273,1
28275,98274,0
28276,98275,1
28277,98276,1
28278,98277,0
28279,98278,0
28280,98279,0
28281,98280,1
28282,98281,0
28283,98282,0
28284,98283,1
28285,98284,0
28286,98285,1
28287,98286,1
28288,98287,1
28289,98288,0
28290,98289,0
28291,98290,1
28292,98291,1
28293,98292,0
28294,98293,0
28295,98294,0
28296,98295,0
28297,98296,0
28298,98297,0
28299,98298,1
28300,98299,0
28301,98300,1
28302,98301,0
28303,98302,0
28304,98303,0
28305,98304,0
28306,98305,1
28307,98306,0
28308,98307,0
28309,98308,1
28310,98309,0
28311,98310,1
28312,98311,1
28313,98312,0
28314,98313,0
28315,98314,1
28316,98315,0
28317,98316,0
28318,98317,1
28319,98318,0
28320,98319,0
28321,98320,1
28322,98321,1
28323,98322,1
28324,98323,0
28325,98324,0
28326,98325,0
28327,98326,0
28328,98327,1
28329,98328,0
28330,98329,1
28331,98330,1
28332,98331,1
28333,98332,1
28334,98333,1
28335,98334,0
28336,98335,0
28337,98336,1
28338,98337,1
28339,98338,1
28340,98339,0
28341,98340,0
28342,98341,0
28343,98342,0
28344,98343,0
28345,98344,1
28346,98345,0
28347,98346,1
28348,98347,0
28349,98348,0
28350,98349,1
28351,98350,0
28352,98351,0
28353,98352,0
28354,98353,1
28355,98354,1
28356,98355,0
28357,98356,0
28358,98357,1
28359,98358,0
28360,98359,0
28361,98360,1
28362,98361,0
28363,98362,0
28364,98363,0
28365,98364,1
28366,98365,0
28367,98366,1
28368,98367,0
28369,98368,0
28370,98369,0
28371,98370,1
28372,98371,1
28373,98372,0
28374,98373,0
28375,98374,1
28376,98375,0
28377,98376,1
28378,98377,1
28379,98378,1
28380,98379,0
28381,98380,1
28382,98381,0
28383,98382,0
28384,98383,1
28385,98384,0
28386,98385,0
28387,98386,1
28388,98387,0
28389,98388,0
28390,98389,1
28391,98390,0
28392,98391,0
28393,98392,1
28394,98393,1
28395,98394,0
28396,98395,1
28397,98396,0
28398,98397,1
28399,98398,0
28400,98399,1
28401,98400,1
28402,98401,1
28403,98402,1
28404,98403,1
28405,98404,0
28406,98405,1
28407,98406,0
28408,98407,1
28409,98408,1
28410,98409,0
28411,98410,1
28412,98411,1
28413,98412,0
28414,98413,0
28415,98414,1
28416,98415,0
28417,98416,0
28418,98417,0
28419,98418,0
28420,98419,1
28421,98420,1
28422,98421,1
28423,98422,0
28424,98423,1
28425,98424,0
28426,98425,0
28427,98426,1
28428,98427,1
28429,98428,1
28430,98429,1
28431,98430,1
28432,98431,0
28433,98432,1
28434,98433,1
28435,98434,0
28436,98435,1
28437,98436,1
28438,98437,0
28439,98438,0
28440,98439,0
28441,98440,0
28442,98441,0
28443,98442,0
28444,98443,1
28445,98444,0
28446,98445,0
28447,98446,1
28448,98447,1
28449,98448,1
28450,98449,0
28451,98450,1
28452,98451,1
28453,98452,0
28454,98453,0
28455,98454,0
28456,98455,1
28457,98456,0
28458,98457,0
28459,98458,1
28460,98459,0
28461,98460,0
28462,98461,1
28463,98462,0
28464,98463,0
28465,98464,0
28466,98465,0
28467,98466,1
28468,98467,0
28469,98468,0
28470,98469,1
28471,98470,0
28472,98471,1
28473,98472,0
28474,98473,1
28475,98474,0
28476,98475,1
28477,98476,0
28478,98477,0
28479,98478,1
28480,98479,1
28481,98480,0
28482,98481,0
28483,98482,1
28484,98483,0
28485,98484,0
28486,98485,1
28487,98486,0
28488,98487,1
28489,98488,1
28490,98489,0
28491,98490,0
28492,98491,0
28493,98492,0
28494,98493,1
28495,98494,1
28496,98495,0
28497,98496,0
28498,98497,0
28499,98498,0
28500,98499,1
28501,98500,0
28502,98501,0
28503,98502,0
28504,98503,0
28505,98504,1
28506,98505,1
28507,98506,0
28508,98507,1
28509,98508,0
28510,98509,0
28511,98510,0
28512,98511,1
28513,98512,1
28514,98513,1
28515,98514,0
28516,98515,0
28517,98516,1
28518,98517,0
28519,98518,0
28520,98519,0
28521,98520,1
28522,98521,0
28523,98522,0
28524,98523,0
28525,98524,1
28526,98525,1
28527,98526,0
28528,98527,0
28529,98528,0
28530,98529,1
28531,98530,0
28532,98531,1
28533,98532,1
28534,98533,1
28535,98534,0
28536,98535,0
28537,98536,1
28538,98537,0
28539,98538,0
28540,98539,0
28541,98540,0
28542,98541,0
28543,98542,0
28544,98543,0
28545,98544,0
28546,98545,1
28547,98546,0
28548,98547,0
28549,98548,1
28550,98549,1
28551,98550,1
28552,98551,1
28553,98552,0
28554,98553,0
28555,98554,1
28556,98555,1
28557,98556,0
28558,98557,0
28559,98558,0
28560,98559,1
28561,98560,0
28562,98561,1
28563,98562,1
28564,98563,1
28565,98564,1
28566,98565,1
28567,98566,0
28568,98567,0
28569,98568,1
28570,98569,1
28571,98570,0
28572,98571,0
28573,98572,1
28574,98573,1
28575,98574,1
28576,98575,0
28577,98576,1
28578,98577,1
28579,98578,0
28580,98579,0
28581,98580,1
28582,98581,0
28583,98582,0
28584,98583,0
28585,98584,0
28586,98585,1
28587,98586,1
28588,98587,0
28589,98588,0
28590,98589,1
28591,98590,1
28592,98591,0
28593,98592,0
28594,98593,0
28595,98594,0
28596,98595,0
28597,98596,1
28598,98597,1
28599,98598,1
28600,98599,1
28601,98600,1
28602,98601,0
28603,98602,0
28604,98603,1
28605,98604,1
28606,98605,0
28607,98606,0
28608,98607,1
28609,98608,1
28610,98609,1
28611,98610,0
28612,98611,0
28613,98612,0
28614,98613,1
28615,98614,1
28616,98615,1
28617,98616,0
28618,98617,0
28619,98618,1
28620,98619,1
28621,98620,1
28622,98621,1
28623,98622,1
28624,98623,0
28625,98624,0
28626,98625,0
28627,98626,1
28628,98627,1
28629,98628,1
28630,98629,1
28631,98630,1
28632,98631,0
28633,98632,0
28634,98633,0
28635,98634,1
28636,98635,1
28637,98636,0
28638,98637,0
28639,98638,0
28640,98639,0
28641,98640,0
28642,98641,1
28643,98642,0
28644,98643,1
28645,98644,1
28646,98645,1
28647,98646,0
28648,98647,1
28649,98648,0
28650,98649,0
28651,98650,0
28652,98651,1
28653,98652,1
28654,98653,1
28655,98654,0
28656,98655,0
28657,98656,0
28658,98657,0
28659,98658,0
28660,98659,0
28661,98660,0
28662,98661,1
28663,98662,0
28664,98663,1
28665,98664,1
28666,98665,1
28667,98666,0
28668,98667,0
28669,98668,0
28670,98669,0
28671,98670,1
28672,98671,0
28673,98672,0
28674,98673,0
28675,98674,0
28676,98675,0
28677,98676,0
28678,98677,0
28679,98678,1
28680,98679,0
28681,98680,0
28682,98681,1
28683,98682,0
28684,98683,0
28685,98684,1
28686,98685,1
28687,98686,0
28688,98687,0
28689,98688,0
28690,98689,0
28691,98690,0
28692,98691,1
28693,98692,1
28694,98693,0
28695,98694,0
28696,98695,1
28697,98696,1
